x,y,z,id,celltype,,,apical>apical
3281.530315,-272.83176,0,ipc 1,4,,,
3336.772316,-291.94776,0,ipc 1,4,,,
3351.946317,-271.26576,0,ipc 1,4,,,
3275.860315,-350.05176,0,apical,0,,,
3458.812319,-276.88176,0,ipc proto,3,,,
3384.022317,-236.92175,0,ipc 1,4,,,
3392.284318,-395.68176,0,rgc,2,,,
3410.212318,-344.54376,0,ipc 1,4,,,
3356.320317,-331.96176,0,ipc 1,4,,,
3301.348315,-218.23775,0,ipc 1,4,,,
3362.962317,-225.20375,0,ipc 1,4,,,
3300.916315,-305.12376,0,ipc proto,3,,,
3477.82032,-257.71176,0,ipc proto,3,,,
3444.124319,-369.16776,0,ipc proto,3,,,
3414.478318,-381.04776,0,ipc proto,3,,,
3386.884317,-359.12376,0,ipc proto,3,,,
3336.826316,-221.15375,0,ipc 1,4,,,
3401.950318,-299.45376,0,rgc,2,,,
3454.654319,-217.85975,0,ipc 1,4,,,
3361.882317,-210.89375,0,ipc 1,4,,,
3390.448318,-367.00776,0,ipc 1,4,,,
3379.486317,-243.77976,0,ipc proto,3,,,
3442.720319,-280.12176,0,ipc 1,4,,,
3430.624319,-335.41776,0,ipc 1,4,,,
3422.848318,-225.52775,0,ipc proto,3,,,
3353.728317,-317.54376,0,rgc,2,,,
3328.294316,-254.41776,0,ipc proto,3,,,
3302.428315,-354.64176,0,ipc proto,3,,,
3412.858318,-250.69176,0,ipc 1,4,,,
3405.838318,-222.93575,0,ipc 1,4,,,
3305.344315,-330.34176,0,rgc,2,,,
3357.832317,-287.03376,0,rgc,2,,,
3352.162317,-360.90576,0,ipc proto,3,,,
3372.844317,-258.79176,0,ipc proto,3,,,
3378.082317,-329.69376,0,ipc proto,3,,,
3482.926621,-165.74545,0,ipc 1,4,,,
3327.244616,-193.98745,0,ipc proto,3,,,
3296.572616,-169.47145,0,ipc 1,4,,,
3453.92862,-180.10945,0,ipc proto,3,,,
3452.57862,-124.43544,0,ipc 1,4,,,
3344.416617,-125.89344,0,ipc 1,4,,,
3298.354616,-140.04144,0,ipc 1,4,,,
3315.526616,-119.84544,0,ipc 1,4,,,
3369.418618,-105.53544,0,ipc 1,4,,,
3407.002619,-161.47945,0,ipc 1,4,,,
3408.622619,-142.36344,0,ipc 1,4,,,
3471.47862,-186.15745,0,rgc,2,,,
3301.486616,-150.89545,0,ipc 1,4,,,
3297.328616,-195.44545,0,ipc 1,4,,,
3387.454618,-143.01144,0,ipc 1,4,,,
3394.474618,-192.69145,0,ipc 1,4,,,
3459.00462,-163.58545,0,ipc 1,4,,,
3465.86262,-59.419443,0,ipc 1,4,,,
3386.644618,-90.739444,0,ipc 1,4,,,
3313.042616,-190.80145,0,ipc 1,4,,,
3402.358618,-90.199444,0,ipc 1,4,,,
3443.99262,-195.39145,0,ipc 1,4,,,
3484.276621,-178.27345,0,rgc,2,,,
3480.44262,-38.521442,0,ipc 1,4,,,
3381.784618,-113.68944,0,ipc 1,4,,,
3441.130619,-142.63344,0,ipc 1,4,,,
3347.224617,-148.68145,0,ipc 1,4,,,
3450.58062,-73.621443,0,ipc 1,4,,,
3293.656616,-141.82344,0,ipc 1,4,,,
3440.644619,-177.24745,0,ipc 1,4,,,
3430.384619,-106.18344,0,ipc 1,4,,,
3463.00062,-111.47544,0,ipc 1,4,,,
3368.770618,-113.20344,0,ipc 1,4,,,
3667.429366,-132.53544,0,ipc 1,4,,,
3523.843362,-135.12744,0,ipc 1,4,,,
3602.845365,-119.84544,0,ipc 1,4,,,
3640.267365,-88.093443,0,ipc 1,4,,,
3649.069366,-177.24745,0,ipc proto,3,,,
3524.599362,-95.653443,0,ipc 1,4,,,
3650.635366,-44.029442,0,ipc 1,4,,,
3631.357365,-84.151443,0,ipc 1,4,,,
3664.837366,-30.043441,0,ipc 1,4,,,
3661.165366,-91.009443,0,ipc 1,4,,,
3625.417365,-195.49945,0,ipc 1,4,,,
3683.467367,-12.493441,0,ipc 1,4,,,
3678.391366,-114.12144,0,rgc,2,,,
3557.053363,-200.46745,0,ipc 1,4,,,
3579.247364,-49.969442,0,ipc 1,4,,,
3677.635366,-198.03745,0,ipc proto,3,,,
3676.879366,-181.51345,0,ipc proto,3,,,
3683.737367,-161.42544,0,ipc 1,4,,,
3692.971367,-33.121442,0,ipc proto,3,,,
3697.291367,-65.359442,0,ipc 1,4,,,
3679.795367,-42.679442,0,ipc 1,4,,,
3549.115363,-154.94544,0,ipc 1,4,,,
3599.281364,-154.40544,0,ipc 1,4,,,
3641.131366,-150.08544,0,rgc,2,,,
3621.043365,-49.591442,0,ipc 1,4,,,
3566.071364,-202.84345,0,ipc proto,3,,,
3664.999366,-81.721443,0,ipc 1,4,,,
3561.535363,-76.753443,0,ipc 1,4,,,
3545.821363,-108.72144,0,ipc 1,4,,,
3632.437365,-69.625443,0,ipc 1,4,,,
3638.161365,-58.987442,0,rgc,2,,,
3553.327363,-175.57345,0,ipc proto,3,,,
3610.729365,-66.871442,0,ipc 1,4,,,
3497.221362,-148.62744,0,ipc 1,4,,,
3697.453367,-175.57345,0,ipc 1,4,,,
3582.595364,-119.79144,0,ipc 1,4,,,
3523.141362,-75.673443,0,ipc 1,4,,,
3579.247364,-142.41744,0,ipc 1,4,,,
3550.735363,-39.817442,0,ipc 1,4,,,
3554.461363,-61.471442,0,ipc 1,4,,,
3653.065366,-31.393442,0,ipc 1,4,,,
3597.715364,-47.269442,0,ipc 1,4,,,
3609.541365,-98.461443,0,ipc 1,4,,,
3671.101366,-116.92944,0,rgc,2,,,
3676.501366,-71.407443,0,ipc 1,4,,,
3627.523365,-160.66944,0,ipc 1,4,,,
3631.411365,-109.36944,0,ipc 1,4,,,
3662.299366,-158.72544,0,ipc proto,3,,,
3652.579366,-112.77144,0,ipc 1,4,,,
3519.739362,-103.21344,0,rgc,2,,,
3635.337315,-339.93541,0,ipc proto,3,,,
3618.759314,-235.01341,0,ipc proto,3,,,
3610.173314,-210.5514,0,ipc 1,4,,,
3628.155315,-352.73341,0,ipc proto,3,,,
3576.531313,-285.17941,0,ipc proto,3,,,
3664.335316,-357.70141,0,ipc proto,3,,,
3565.137313,-373.30741,0,ipc proto,3,,,
3589.113314,-219.1914,0,ipc proto,3,,,
3668.763316,-300.78541,0,ipc proto,3,,,
3640.575315,-261.41941,0,ipc proto,3,,,
3638.307315,-355.70341,0,ipc proto,3,,,
3554.067313,-262.12141,0,ipc proto,3,,,
3475.659311,-281.72341,0,ipc proto,3,,,
3524.691312,-310.45141,0,ipc proto,3,,,
3659.637315,-201.9654,0,ipc proto,3,,,
3685.125316,-377.51941,0,ipc proto,3,,,
3622.377314,-295.60141,0,ipc proto,3,,,
3591.165314,-389.83141,0,ipc proto,3,,,
3632.151315,-307.31941,0,ipc proto,3,,,
3541.755312,-238.68541,0,ipc 1,4,,,
3546.669312,-293.11741,0,ipc proto,3,,,
3598.347314,-363.53341,0,ipc proto,3,,,
3670.491316,-365.31541,0,ipc proto,3,,,
3512.433312,-325.03141,0,apical,0,,,
3510.273312,-351.81541,0,ipc proto,3,,,
3601.101314,-329.08141,0,ipc proto,3,,,
3633.339315,-323.41141,0,apical,0,,,
3643.707315,-374.06341,0,ipc proto,3,,,
3660.123315,-262.98541,0,ipc proto,3,,,
3505.629311,-258.55741,0,rgc,2,,,
3608.553314,-284.04541,0,ipc proto,3,,,
3550.881313,-361.42741,0,ipc proto,3,,,
3582.093313,-303.80941,0,ipc proto,3,,,
3609.579314,-357.21541,0,apical,0,,,
3631.935315,-376.76341,0,apical,0,,,
3624.051315,-333.23941,0,apical,0,,,
3660.771315,-296.08741,0,ipc proto,3,,,
3569.187313,-285.12541,0,rgc,2,,,
3650.565315,-316.76941,0,ipc proto,3,,,
3546.831313,-325.89541,0,ipc proto,3,,,
3526.635312,-218.7594,0,rgc,2,,,
3529.983312,-243.32941,0,ipc 1,4,,,
3507.519311,-401.38741,0,ipc proto,3,,,
3524.637312,-401.44141,0,ipc proto,3,,,
3599.589314,-296.03341,0,ipc proto,3,,,
3562.977313,-333.77941,0,ipc proto,3,,,
3561.627313,-284.80141,0,ipc proto,3,,,
3619.137314,-353.65141,0,ipc proto,3,,,
3535.221312,-236.14741,0,ipc proto,3,,,
3643.653315,-225.07741,0,ipc proto,3,,,
3656.721315,-343.33741,0,ipc proto,3,,,
3637.173315,-285.28741,0,ipc proto,3,,,
3671.733316,-385.45741,0,apical,0,,,
3647.703315,-340.85341,0,ipc proto,3,,,
3616.599314,-324.54541,0,ipc proto,3,,,
3566.055313,-318.22741,0,ipc proto,3,,,
3496.773311,-293.27941,0,rgc,2,,,
3687.339316,-406.89541,0,rgc,2,,,
3663.255316,-226.42741,0,ipc proto,3,,,
3683.451316,-302.02741,0,ipc proto,3,,,
3500.229311,-329.78341,0,ipc proto,3,,,
3547.540899,-473.78735,0,ipc proto,3,,,
3601.3789,-504.18935,0,ipc proto,3,,,
3522.376898,-417.78935,0,ipc proto,3,,,
3521.890898,-457.80335,0,ipc proto,3,,,
3546.460899,-414.33335,0,ipc proto,3,,,
3531.610898,-572.55335,0,rgc,2,,,
3667.798902,-450.35135,0,ipc proto,3,,,
3661.480902,-408.33935,0,rgc,2,,,
3474.586897,-416.49335,0,ipc proto,3,,,
3524.428898,-526.49135,0,rgc,2,,,
3572.056899,-443.43935,0,ipc proto,3,,,
3490.084897,-498.14135,0,ipc proto,3,,,
3679.786902,-525.14135,0,rgc,2,,,
3480.256897,-459.74735,0,ipc proto,3,,,
3658.510902,-423.62135,0,ipc proto,3,,,
3501.154897,-510.29135,0,ipc proto,3,,,
3537.388898,-417.68135,0,apical,0,,,
3574.108899,-397.10735,0,ipc proto,3,,,
3608.5069,-455.91335,0,ipc proto,3,,,
3516.976898,-394.56935,0,ipc proto,3,,,
3474.856897,-446.51735,0,rgc,2,,,
3587.5009,-520.82135,0,rgc,2,,,
3650.680901,-590.58935,0,rgc,2,,,
3495.700897,-490.85135,0,ipc proto,3,,,
3670.066902,-440.79335,0,ipc proto,3,,,
3498.346897,-392.13935,0,rgc,2,,,
3567.034899,-511.42535,0,rgc,2,,,
3629.026901,-457.74935,0,ipc proto,3,,,
3557.530899,-443.92535,0,ipc proto,3,,,
3661.264902,-565.42535,0,ipc proto,3,,,
3512.980898,-555.86735,0,rgc,2,,,
3512.548898,-415.14335,0,ipc proto,3,,,
3486.790897,-394.35335,0,ipc proto,3,,,
3638.206901,-498.73535,0,ipc proto,3,,,
3584.5309,-407.74535,0,ipc proto,3,,,
3648.088901,-393.00335,0,ipc proto,3,,,
3590.8489,-429.39935,0,ipc proto,3,,,
3492.568897,-430.47935,0,ipc proto,3,,,
3659.320902,-394.13735,0,ipc proto,3,,,
3565.576899,-416.65535,0,ipc proto,3,,,
3565.468899,-478.43135,0,ipc proto,3,,,
3624.706901,-392.46335,0,rgc,2,,,
3581.7769,-576.06335,0,rgc,2,,,
3587.5009,-397.48535,0,ipc proto,3,,,
3609.5869,-393.05735,0,rgc,2,,,
3607.4809,-417.89735,0,ipc proto,3,,,
3617.5249,-546.47135,0,rgc,2,,,
3626.542901,-419.40935,0,ipc proto,3,,,
3629.674901,-508.45535,0,ipc proto,3,,,
3638.692901,-446.51735,0,ipc proto,3,,,
3550.780899,-504.45935,0,rgc,2,,,
3527.128898,-472.81535,0,ipc proto,3,,,
3514.762898,-476.10935,0,ipc proto,3,,,
3636.802901,-404.61335,0,ipc proto,3,,,
3524.158898,-440.84735,0,ipc proto,3,,,
3525.184898,-552.89735,0,rgc,2,,,
3660.238902,-452.18735,0,ipc proto,3,,,
3502.126898,-479.40335,0,ipc proto,3,,,
3509.362898,-456.23735,0,ipc proto,3,,,
3565.900899,-467.84735,0,ipc proto,3,,,
3534.634898,-428.58935,0,ipc proto,3,,,
3504.448898,-462.71735,0,ipc proto,3,,,
3548.242899,-447.00335,0,ipc proto,3,,,
3628.486901,-397.10735,0,rgc,2,,,
3467.782897,-395.81135,0,apical,0,,,
3554.722899,-401.64335,0,ipc proto,3,,,
3578.914899,-432.53135,0,rgc,2,,,
3581.5609,-447.32735,0,ipc proto,3,,,
3623.626901,-491.06735,0,ipc proto,3,,,
3601.5949,-554.35535,0,rgc,2,,,
3610.7209,-451.05335,0,ipc proto,3,,,
3467.632787,-640.11598,0,rgc,2,,,
3604.792791,-710.69398,0,apical,0,,,
3572.77079,-776.08798,0,rgc,2,,,
3460.720787,-681.47998,0,rgc,2,,,
3606.250791,-670.30198,0,rgc,2,,,
3534.646789,-765.50398,0,rgc,2,,,
3641.242792,-650.69998,0,rgc,2,,,
3603.874791,-661.82398,0,apical,0,,,
3543.070789,-596.69998,0,rgc,2,,,
3534.430789,-614.51998,0,rgc,2,,,
3473.626788,-784.94398,0,rgc,2,,,
3485.884788,-704.53798,0,pial,1,,,
3570.93479,-706.64398,0,apical,0,,,
3460.990787,-599.02198,0,rgc,2,,,
3592.480791,-638.00998,0,rgc,2,,,
3485.830788,-715.60798,0,pial,1,,,
3543.070789,-749.24998,0,rgc,2,,,
3610.732791,-764.85598,0,rgc,2,,,
3523.252789,-759.50998,0,rgc,2,,,
3672.670793,-633.95998,0,rgc,2,,,
3632.224792,-722.68198,0,rgc,2,,,
3554.41079,-785.80798,0,rgc,2,,,
3636.274792,-736.39798,0,pial,1,,,
3484.048788,-776.41198,0,rgc,2,,,
3503.488788,-779.38198,0,apical,0,,,
3599.338791,-703.45798,0,apical,0,,,
3535.186789,-639.46798,0,rgc,2,,,
3669.862793,-776.95198,0,rgc,2,,,
3503.434788,-750.32998,0,rgc,2,,,
3470.710788,-803.08798,0,rgc,2,,,
3484.642788,-764.04598,0,rgc,2,,,
3621.802791,-788.88598,0,rgc,2,,,
3626.770792,-626.56198,0,rgc,2,,,
3613.324791,-684.39598,0,rgc,2,,,
3479.512788,-655.93798,0,rgc,2,,,
3641.026792,-672.51598,0,rgc,2,,,
3627.310792,-740.87998,0,rgc,2,,,
3560.40479,-637.46998,0,apical,0,,,
3575.09279,-675.10798,0,rgc,2,,,
3641.890792,-690.01198,0,rgc,2,,,
3670.672793,-629.74798,0,rgc,2,,,
3654.796792,-629.96398,0,rgc,2,,,
3552.89879,-593.62198,0,apical,0,,,
3475.624788,-694.81798,0,rgc,2,,,
3610.498254,-970.57659,0,apical,0,,,
3560.278253,-802.20459,0,rgc,2,,,
3645.544255,-978.94659,0,rgc,2,,,
3584.902254,-841.08459,0,rgc,2,,,
3518.644252,-898.91859,0,rgc,2,,,
3601.588254,-873.05259,0,rgc,2,,,
3511.300252,-926.72859,0,rgc,2,,,
3448.12025,-952.32459,0,apical,0,,,
3535.924252,-933.91059,0,rgc,2,,,
3635.446255,-965.60859,0,rgc,2,,,
3519.616252,-956.86059,0,rgc,2,,,
3571.402253,-905.88459,0,rgc,2,,,
3630.802255,-891.52059,0,rgc,2,,,
3622.864255,-891.19659,0,rgc,2,,,
3550.288253,-977.16459,0,rgc,2,,,
3478.306251,-856.96059,0,rgc,2,,,
3606.502254,-934.82859,0,rgc,2,,,
3570.538253,-849.99459,0,rgc,2,,,
3643.276255,-821.91459,0,rgc,2,,,
3512.218252,-797.34459,0,apical,0,,,
3475.552251,-969.01059,0,rgc,2,,,
3610.984254,-989.09859,0,rgc,2,,,
3592.354254,-811.16859,0,apical,0,,,
3457.57025,-974.03259,0,apical,0,,,
3492.400251,-951.83859,0,apical,0,,,
3480.034251,-923.48859,0,rgc,2,,,
3527.824252,-952.91859,0,rgc,2,,,
3577.450253,-870.35259,0,rgc,2,,,
3507.520252,-946.81659,0,rgc,2,,,
3601.858254,-853.72059,0,rgc,2,,,
3652.240255,-851.83059,0,apical,0,,,
3558.280253,-856.36659,0,apical,0,,,
3603.316254,-833.57859,0,rgc,2,,,
3606.178254,-943.41459,0,rgc,2,,,
3556.876253,-921.49059,0,apical,0,,,
3491.752251,-852.10059,0,apical,0,,,
3452.06225,-1004.8666,0,rgc,2,,,
3539.218252,-873.70059,0,rgc,2,,,
3486.082251,-955.29459,0,ipc proto,3,,,
3640.090255,-888.49659,0,apical,0,,,
3489.862251,-825.26259,0,rgc,2,,,
3543.160253,-950.97459,0,rgc,2,,,
3525.988252,-826.07259,0,rgc,2,,,
3517.834252,-984.72459,0,apical,0,,,
3448.55225,-795.40059,0,rgc,2,,,
3549.856253,-813.27459,0,rgc,2,,,
3586.846254,-934.23459,0,rgc,2,,,
3645.922255,-817.27059,0,apical,0,,,
3629.722255,-998.92659,0,rgc,2,,,
3627.400255,-914.74059,0,rgc,2,,,
3486.892251,-934.72059,0,apical,0,,,
3490.618251,-970.84659,0,rgc,2,,,
3663.742256,-837.25059,0,rgc,2,,,
3582.256254,-975.59859,0,rgc,2,,,
3548.398253,-962.74659,0,rgc,2,,,
3499.798251,-956.80659,0,rgc,2,,,
3469.126251,-928.07859,0,rgc,2,,,
3642.790255,-925.75659,0,rgc,2,,,
3454.11425,-872.40459,0,rgc,2,,,
3578.206253,-880.55859,0,rgc,2,,,
3631.558255,-926.02659,0,rgc,2,,,
3497.206251,-889.41459,0,rgc,2,,,
3498.610251,-843.62259,0,apical,0,,,
3541.918252,-941.25459,0,rgc,2,,,
3488.782251,-927.32259,0,apical,0,,,
3633.448255,-820.29459,0,rgc,2,,,
3575.614253,-970.09059,0,rgc,2,,,
3461.13425,-891.89859,0,rgc,2,,,
3510.544252,-885.79659,0,rgc,2,,,
3535.546252,-1002.4906,0,rgc,2,,,
3479.818251,-893.78859,0,apical,0,,,
3609.742254,-953.78259,0,rgc,2,,,
3619.408255,-967.60659,0,rgc,2,,,
3495.532251,-871.70259,0,rgc,2,,,
3548.020253,-838.33059,0,rgc,2,,,
3615.142254,-1002.4366,0,rgc,2,,,
3639.820255,-850.53459,0,rgc,2,,,
3631.126255,-986.83059,0,rgc,2,,,
3476.956251,-945.79059,0,rgc,2,,,
3442.727836,-1088.0913,0,rgc,2,,,
3543.005839,-1067.8953,0,apical,0,,,
3633.077841,-1092.8433,0,apical,0,,,
3615.959841,-1070.3253,0,rgc,2,,,
3583.93784,-1007.9013,0,apical,0,,,
3649.709841,-1062.3873,0,rgc,2,,,
3479.609837,-1192.4733,0,apical,0,,,
3447.263836,-1104.2373,0,rgc,2,,,
3595.38584,-997.64134,0,pial,1,,,
3624.599841,-1069.7853,0,rgc,2,,,
3618.497841,-1055.7453,0,rgc,2,,,
3623.573841,-1046.7273,0,rgc,2,,,
3645.119841,-1143.4413,0,apical,0,,,
3591.06584,-1068.0573,0,rgc,2,,,
3614.285841,-1138.6893,0,apical,0,,,
3509.849838,-1045.1613,0,apical,0,,,
3580.64384,-1046.0793,0,rgc,2,,,
3568.061839,-1054.5033,0,rgc,2,,,
3541.925839,-1118.9253,0,apical,0,,,
3519.191838,-1033.3353,0,rgc,2,,,
3515.951838,-1018.7013,0,rgc,2,,,
3440.621836,-1208.4033,0,apical,0,,,
3538.037839,-1146.4113,0,apical,0,,,
3493.271837,-1135.2333,0,apical,0,,,
3598.84184,-1074.0513,0,rgc,2,,,
3628.001841,-1145.0613,0,apical,0,,,
3462.005837,-1184.6973,0,apical,0,,,
3494.027837,-1163.6373,0,apical,0,,,
3545.867839,-1077.8853,0,rgc,2,,,
3471.401837,-1186.3173,0,apical,0,,,
3653.651842,-1073.1333,0,apical,0,,,
3557.585839,-1098.8913,0,rgc,2,,,
3474.641837,-1107.9093,0,rgc,2,,,
3444.293836,-1166.0133,0,apical,0,,,
3654.299842,-1117.0893,0,apical,0,,,
3650.951841,-1053.6393,0,rgc,2,,,
3633.563841,-1118.1693,0,apical,0,,,
3649.547841,-997.80334,0,rgc,2,,,
3496.619837,-1004.7153,0,apical,0,,,
3531.827838,-1076.5893,0,apical,0,,,
3480.689837,-1003.6353,0,rgc,2,,,
3576.75584,-1064.8713,0,rgc,2,,,
3495.809837,-1102.6173,0,rgc,2,,,
3443.267836,-1024.6413,0,apical,0,,,
3562.175839,-1094.3553,0,rgc,2,,,
3600.78584,-1111.7433,0,apical,0,,,
3654.191842,-1063.5753,0,rgc,2,,,
3526.535838,-1055.7993,0,rgc,2,,,
3556.127839,-1124.2713,0,apical,0,,,
3494.567837,-1143.1173,0,apical,0,,,
3487.169837,-1081.8813,0,rgc,2,,,
3626.867841,-1028.1513,0,apical,0,,,
3613.529841,-1027.3413,0,rgc,2,,,
3570.491839,-1016.2713,0,rgc,2,,,
3476.219818,-1196.3981,0,apical,0,,,
3737.573311,-1081.701,0,apical,0,,,
3771.539312,-1100.601,0,apical,0,,,
3794.651313,-1094.877,0,apical,0,,,
3768.137312,-1051.299,0,rgc,2,,,
3704.25531,-1142.559,0,apical,0,,,
3814.523313,-1127.547,0,apical,0,,,
3809.555313,-1044.603,0,rgc,2,,,
3645.341309,-1004.643,0,rgc,2,,,
3665.861309,-1121.445,0,apical,0,,,
3769.973312,-1027.323,0,apical,0,,,
3710.03331,-1055.943,0,rgc,2,,,
3806.369313,-1134.459,0,apical,0,,,
3767.327312,-1071.279,0,apical,0,,,
3830.399314,-1102.869,0,apical,0,,,
3682.38531,-1069.929,0,rgc,2,,,
3711.97731,-1043.037,0,apical,0,,,
3700.90731,-1090.395,0,apical,0,,,
3777.857312,-1141.911,0,apical,0,,,
3706.19931,-1084.671,0,apical,0,,,
3678.92931,-1129.383,0,apical,0,,,
3731.363311,-1025.271,0,apical,0,,,
3724.343311,-1122.741,0,apical,0,,,
3815.009313,-1052.271,0,rgc,2,,,
3777.911312,-1072.143,0,apical,0,,,
3787.037312,-1043.361,0,rgc,2,,,
3856.697314,-1020.195,0,apical,0,,,
3641.453309,-1114.101,0,apical,0,,,
3824.945313,-1077.813,0,apical,0,,,
3852.485314,-1122.093,0,apical,0,,,
3826.403313,-1054.863,0,apical,0,,,
3757.607312,-1105.083,0,apical,0,,,
3693.40131,-1148.985,0,apical,0,,,
3753.503312,-1145.637,0,apical,0,,,
3753.935312,-1079.865,0,apical,0,,,
3730.337311,-1034.991,0,apical,0,,,
3721.589311,-1038.015,0,rgc,2,,,
3809.879313,-1141.371,0,apical,0,,,
3694.42731,-1125.549,0,apical,0,,,
3711.43731,-1129.113,0,apical,0,,,
3662.001412,-1001.8188,0,rgc,2,,,
3777.561415,-868.27681,0,rgc,2,,,
3738.249414,-1018.2888,0,rgc,2,,,
3764.385415,-901.27082,0,rgc,2,,,
3749.589415,-824.75281,0,rgc,2,,,
3733.497414,-861.31081,0,rgc,2,,,
3668.319413,-982.37882,0,rgc,2,,,
3650.985412,-906.61682,0,rgc,2,,,
3665.403413,-902.99882,0,rgc,2,,,
3747.267415,-858.28681,0,rgc,2,,,
3761.847415,-846.78481,0,rgc,2,,,
3714.543414,-952.51682,0,rgc,2,,,
3700.827414,-832.74481,0,rgc,2,,,
3835.557417,-964.07282,0,rgc,2,,,
3745.593415,-881.12882,0,rgc,2,,,
3816.495417,-988.04882,0,apical,0,,,
3735.171414,-1012.9968,0,rgc,2,,,
3764.277415,-943.66082,0,rgc,2,,,
3838.311417,-891.28082,0,apical,0,,,
3835.557417,-931.88882,0,rgc,2,,,
3819.789417,-934.37282,0,rgc,2,,,
3674.259413,-814.92481,0,rgc,2,,,
3661.677412,-884.31482,0,rgc,2,,,
3783.987416,-1000.5228,0,rgc,2,,,
3802.239416,-903.64682,0,rgc,2,,,
3671.127413,-922.49282,0,rgc,2,,,
3755.907415,-982.32482,0,rgc,2,,,
3819.843417,-897.70682,0,rgc,2,,,
3729.393414,-853.80481,0,ipc proto,3,,,
3703.365414,-929.67482,0,rgc,2,,,
3721.077414,-860.06881,0,apical,0,,,
3794.787416,-905.86082,0,rgc,2,,,
3711.897414,-811.30681,0,rgc,2,,,
3863.313418,-1008.5688,0,rgc,2,,,
3708.765414,-985.56482,0,rgc,2,,,
3829.347417,-830.04481,0,rgc,2,,,
3723.561414,-967.25882,0,rgc,2,,,
3800.511416,-937.61282,0,rgc,2,,,
3754.071415,-964.18082,0,rgc,2,,,
3793.059416,-863.63281,0,apical,0,,,
3828.699417,-868.60081,0,rgc,2,,,
3649.581412,-867.79081,0,rgc,2,,,
3795.381416,-944.30882,0,rgc,2,,,
3854.889417,-938.96282,0,rgc,2,,,
3859.803418,-961.80482,0,rgc,2,,,
3758.553415,-877.83482,0,rgc,2,,,
3684.357413,-968.82482,0,rgc,2,,,
3830.427417,-856.39681,0,rgc,2,,,
3726.477414,-905.80682,0,pial,1,,,
3826.809417,-951.65282,0,apical,0,,,
3753.909415,-901.70282,0,rgc,2,,,
3653.415412,-819.89281,0,rgc,2,,,
3653.253412,-945.76682,0,rgc,2,,,
3676.797413,-885.39482,0,rgc,2,,,
3703.743414,-966.61082,0,rgc,2,,,
3688.515413,-986.48282,0,apical,0,,,
3810.339416,-844.73281,0,rgc,2,,,
3696.129413,-907.21082,0,apical,0,,,
3772.485415,-849.64681,0,rgc,2,,,
3735.333414,-878.80682,0,apical,0,,,
3717.783414,-827.66881,0,rgc,2,,,
3722.859414,-809.41681,0,rgc,2,,,
3717.405414,-885.55682,0,rgc,2,,,
3782.043416,-908.77682,0,apical,0,,,
3653.631412,-894.30482,0,rgc,2,,,
3824.433417,-839.49481,0,rgc,2,,,
3711.411414,-928.91882,0,rgc,2,,,
3809.583416,-931.40282,0,rgc,2,,,
3678.957413,-946.68482,0,rgc,2,,,
3822.435417,-879.29282,0,apical,0,,,
3656.331412,-972.87482,0,rgc,2,,,
3814.929416,-965.15282,0,rgc,2,,,
3812.607416,-874.32481,0,rgc,2,,,
3790.305416,-875.24281,0,rgc,2,,,
3777.237415,-981.56882,0,rgc,2,,,
3694.455413,-967.20482,0,rgc,2,,,
3702.447414,-866.60281,0,rgc,2,,,
3835.071417,-902.99882,0,rgc,2,,,
3710.169414,-947.71082,0,rgc,2,,,
3656.223412,-1015.3188,0,rgc,2,,,
3834.801417,-881.61482,0,rgc,2,,,
3784.149416,-1004.1948,0,rgc,2,,,
3779.883416,-834.25681,0,rgc,2,,,
3748.185415,-1016.6148,0,pial,1,,,
3750.561415,-838.46881,0,rgc,2,,,
3806.613416,-998.90282,0,apical,0,,,
3803.967416,-876.16082,0,rgc,2,,,
3766.128534,-615.85379,0,rgc,2,,,
3730.866533,-716.61779,0,pial,1,,,
3695.172532,-814.35779,0,rgc,2,,,
3867.108537,-717.91379,0,rgc,2,,,
3869.160537,-764.35379,0,rgc,2,,,
3814.890535,-636.37379,0,rgc,2,,,
3736.050533,-800.15579,0,pial,1,,,
3820.236536,-815.22179,0,pial,1,,,
3730.002533,-729.30779,0,rgc,2,,,
3833.196536,-655.38179,0,pial,1,,,
3707.808533,-697.39379,0,rgc,2,,,
3677.298532,-753.71579,0,rgc,2,,,
3662.394531,-702.57779,0,rgc,2,,,
3745.932534,-749.23379,0,rgc,2,,,
3684.534532,-615.15179,0,pial,1,,,
3689.502532,-674.33579,0,pial,1,,,
3781.140535,-765.32579,0,rgc,2,,,
3795.828535,-717.37379,0,ipc proto,3,,,
3732.324533,-666.39779,0,apical,0,,,
3842.322536,-651.06179,0,pial,1,,,
3703.596532,-711.75779,0,apical,0,,,
3844.050536,-777.09779,0,rgc,2,,,
3827.418536,-740.37779,0,pial,1,,,
3798.960535,-728.28179,0,rgc,2,,,
3840.594536,-686.32379,0,apical,0,,,
3801.660535,-761.65379,0,rgc,2,,,
3738.588533,-605.16178,0,rgc,2,,,
3661.368531,-813.38579,0,rgc,2,,,
3804.252535,-743.94179,0,rgc,2,,,
3776.334534,-720.55979,0,ipc proto,3,,,
3772.824534,-734.27579,0,rgc,2,,,
3690.420532,-727.84979,0,pial,1,,,
3689.988532,-795.24179,0,rgc,2,,,
3783.138535,-711.59579,0,rgc,2,,,
3819.750536,-793.67579,0,ipc proto,3,,,
3755.652534,-738.32579,0,pial,1,,,
3754.842534,-614.66579,0,apical,0,,,
3713.694533,-624.65579,0,apical,0,,,
