x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
205.055109,199.187249,0,pial,,,,
213.096485,201.219482,0,pial,,,,
221.137862,203.202802,0,pial,,,,
229.179239,205.135112,0,pial,,,,
237.220616,207.014256,0,pial,,,,
245.261993,208.838024,0,pial,,,,
253.303369,210.604143,0,pial,,,,
261.344746,212.310282,0,pial,,,,
269.386123,213.954046,0,pial,,,,
277.4275,215.532981,0,pial,,,,
285.468877,217.044566,0,pial,,,,
293.510253,218.486216,0,pial,,,,
301.55163,219.855281,0,pial,,,,
309.593007,221.149043,0,pial,,,,
317.634384,222.364715,0,pial,,,,
325.675761,223.499442,0,pial,,,,
333.717137,224.550298,0,pial,,,,
341.758514,225.514285,0,pial,,,,
349.799891,226.388331,0,pial,,,,
357.841268,227.169292,0,pial,,,,
365.882645,227.853947,0,pial,,,,
373.924022,228.439,0,pial,,,,
381.965398,228.921078,0,pial,,,,
390.006775,229.296727,0,pial,,,,
398.048152,229.562416,0,pial,,,,
406.089529,229.714531,0,pial,,,,
414.130906,229.749377,0,pial,,,,
422.172282,229.663177,0,pial,,,,
430.213659,229.452067,0,pial,,,,
438.255036,229.1121,0,pial,,,,
446.296413,228.639241,0,pial,,,,
454.33779,228.029368,0,pial,,,,
462.379166,227.278269,0,pial,,,,
470.420543,226.381645,0,pial,,,,
478.46192,225.335102,0,pial,,,,
486.503297,224.134155,0,pial,,,,
494.544674,222.774229,0,pial,,,,
502.58605,221.250648,0,pial,,,,
510.627427,219.558647,0,pial,,,,
518.668804,217.693358,0,pial,,,,
526.710181,215.649821,0,pial,,,,
534.751558,213.422972,0,pial,,,,
542.792934,211.007649,0,pial,,,,
550.834311,208.398589,0,pial,,,,
558.875688,205.590425,0,pial,,,,
566.917065,202.577687,0,pial,,,,
574.958442,199.354801,0,pial,,,,
582.999818,195.916086,0,pial,,,,
591.041195,192.255753,0,pial,,,,
599.082572,188.367908,0,pial,,,,
